0  .  64.731313 133.311660 61.288205 66.616853 65.223183 75.203349 54.932361 47.521316 140.659811 77.457694 13.421199 59.259934 135.753277 1.791241 9.870575 65.929711 16.092241 10.718518 31.523992 65.076783 
1 64.731313  .  197.890118 3.452939 3.127702 0.507589 10.570825 25.414385 19.215489 205.353543 12.803639 72.401597 5.658979 200.371110 66.489630 74.511245 53.761804 79.708145 65.687833 53.380207 1.138477 
2 133.311660 197.890118  .  194.437689 199.599303 198.374052 208.252884 183.802834 179.842516 9.381237 210.506490 128.148951 192.336389 2.912695 131.531568 123.719889 180.565212 119.450902 132.768725 151.590820 198.167735 
3 61.288205 3.452939 194.437689  .  5.751324 3.937447 13.960330 23.459353 15.970038 201.904197 16.205634 69.047815 2.335036 196.919243 63.045164 71.073835 52.266337 76.298696 62.249795 50.265655 3.870986 
4 66.616853 3.127702 199.599303 5.751324  .  2.756112 8.673750 24.496439 20.183531 207.134974 10.919123 74.653660 7.414451 202.100020 68.361082 76.437723 52.224842 81.781082 67.145932 53.851174 2.082465 
5 65.223183 0.507589 198.374052 3.937447 2.756112  .  10.066058 25.585807 19.624890 205.841596 12.300523 72.907172 6.109890 200.856201 66.980839 75.005410 53.841581 80.208590 66.152778 53.750594 0.974300 
6 75.203349 10.570825 208.252884 13.960330 8.673750 10.066058  .  31.393344 28.809363 215.769462 2.255237 82.971581 15.944409 210.749056 76.954180 85.005919 57.358448 90.258915 75.819346 62.107975 10.130338 
7 54.932361 25.414385 183.802834 23.459353 24.496439 25.585807 31.393344  .  14.370562 191.843870 33.193962 66.121490 21.568361 186.436961 56.429119 64.541786 29.132158 71.021641 51.828059 32.986438 24.709595 
8 47.521316 19.215489 179.842516 15.970038 20.183531 19.624890 28.809363 14.370562  .  187.503719 31.025756 56.923635 13.638105 182.375545 49.208440 57.391584 42.272178 63.197661 47.157176 34.365587 19.146963 
9 140.659811 205.353543 9.381237 201.904197 207.134974 205.841596 215.769462 191.843870 187.503719  .  218.024544 134.933833 199.833002 6.493941 138.889894 130.973681 189.258424 126.432847 140.550816 159.837181 205.662044 
10 77.457694 12.803639 210.506490 16.205634 10.919123 12.300523 2.255237 33.193962 31.025756 218.024544  .  85.196191 18.199303 213.003216 79.208809 87.259124 58.644525 92.503695 78.060543 64.196108 12.382893 
11 13.421199 72.401597 128.148951 69.047815 74.653660 72.907172 82.971581 66.121490 56.923635 134.933833 85.196191  .  67.244261 130.431232 12.950502 10.620336 79.134247 9.457782 23.299473 44.912468 72.915163 
12 59.259934 5.658979 192.336389 2.335036 7.414451 6.109890 15.944409 21.568361 13.638105 199.833002 18.199303 67.244261  .  194.825952 61.010016 69.067340 50.536138 74.374720 60.050115 47.931701 5.831347 
13 135.753277 200.371110 2.912695 196.919243 202.100020 200.856201 210.749056 186.436961 182.375545 6.493941 213.003216 130.431232 194.825952  .  133.975679 126.133325 183.362083 121.786851 135.329117 154.275845 200.657136 
14 1.791241 66.489630 131.531568 63.045164 68.361082 66.980839 76.954180 56.429119 49.208440 138.889894 79.208809 12.950502 61.010016 133.975679  .  8.203814 66.850395 14.662586 10.507155 32.286714 66.829217 
15 9.870575 74.511245 123.719889 71.073835 76.437723 75.005410 85.005919 64.541786 57.391584 130.973681 87.259124 10.620336 69.067340 126.133325 8.203814  .  73.740388 7.098826 15.540926 38.954369 74.876266 
16 65.929711 53.761804 180.565212 52.266337 52.224842 53.841581 57.358448 29.132158 42.272178 189.258424 58.644525 79.134247 50.536138 183.362083 66.850395 73.740388  .  80.834237 58.381591 34.795086 52.898812 
17 16.092241 79.708145 119.450902 76.298696 81.781082 80.208590 90.258915 71.021641 63.197661 126.432847 92.503695 9.457782 74.374720 121.786851 14.662586 7.098826 80.834237  .  22.616828 46.051409 80.139421 
18 10.718518 65.687833 132.768725 62.249795 67.145932 66.152778 75.819346 51.828059 47.157176 140.550816 78.060543 23.299473 60.050115 135.329117 10.507155 15.540926 58.381591 22.616828  .  23.602985 65.851895 
19 31.523992 53.380207 151.590820 50.265655 53.851174 53.750594 62.107975 32.986438 34.365587 159.837181 64.196108 44.912468 47.931701 154.275845 32.286714 38.954369 34.795086 46.051409 23.602985  .  53.159311 
20 65.076783 1.138477 198.167735 3.870986 2.082465 0.974300 10.130338 24.709595 19.146963 205.662044 12.382893 72.915163 5.831347 200.657136 66.829217 74.876266 52.898812 80.139421 65.851895 53.159311  .  
;

