0  .  71.666112 34.090246 33.659068 1.553856 52.496698 28.730287 54.932361 59.364571 18.279211 127.080728 57.135073 18.294464 62.493002 5.799112 51.303406 39.116045 5.826704 62.731468 8.776887 60.338499 
1 71.666112  .  57.176413 56.927239 73.175592 19.262712 51.036938 24.106575 15.555050 66.096949 197.734435 14.730805 62.206446 9.175738 74.950033 24.050306 59.851047 76.418990 10.778130 80.220388 11.330141 
2 34.090246 57.176413  .  0.547353 34.761863 42.272667 10.362171 33.790141 41.732632 45.374344 145.413367 46.139904 42.424248 49.367819 39.864776 33.136757 5.929605 34.748710 52.517863 38.580127 47.585527 
3 33.659068 56.927239 0.547353  .  34.344817 41.911381 9.830340 33.609629 41.503005 44.850275 145.408132 45.803250 41.891131 49.075712 39.428499 32.881079 6.476208 34.380502 52.186460 38.228208 47.281994 
4 1.553856 73.175592 34.761863 34.344817  .  54.016994 29.767423 56.286444 60.805647 19.289513 125.527667 58.657450 19.534564 64.003803 5.500679 52.704545 39.661746 4.435269 64.267796 7.223040 61.849465 
5 52.496698 19.262712 42.272667 41.911381 54.016994  .  34.316270 16.670544 12.020901 47.221839 178.979858 4.653801 43.259410 10.120448 55.691998 12.601592 46.193822 57.372435 10.781272 61.111057 7.990180 
6 28.730287 51.036938 10.362171 9.830340 29.767423 34.316270  .  29.455926 36.208415 36.765811 148.029885 38.568264 33.453974 42.551193 34.176284 27.379622 16.136671 31.023561 44.965217 35.109843 40.587708 
7 54.932361 24.106575 33.790141 33.609629 56.286444 16.670544 29.455926  .  8.708520 55.126127 177.483853 17.724781 51.067982 18.053736 59.399957 5.043924 35.932551 58.656917 22.819610 62.714394 17.011522 
8 59.364571 15.555050 41.732632 41.503005 60.805647 12.020901 36.208415 8.708520  .  56.941576 183.884842 10.923351 52.887756 9.612592 63.318539 8.831199 44.297427 63.615634 14.758984 67.579100 9.005395 
9 18.279211 66.096949 45.374344 44.850275 19.289513 47.221839 36.765811 55.126127 56.941576  .  138.829603 51.473610 4.068764 57.204229 15.928626 50.522042 51.158050 23.565393 55.877693 24.721234 55.139028 
10 127.080728 197.734435 145.413367 145.408132 125.527667 178.979858 148.029885 177.483853 183.884842 138.829603  .  183.629638 141.525666 188.676909 125.162859 175.151873 145.925357 121.807817 189.507965 118.307723 186.546418 
11 57.135073 14.730805 46.139904 45.803250 58.657450 4.653801 38.568264 17.724781 10.923351 51.473610 183.629638  .  47.550293 5.740894 60.280537 14.667996 49.785594 62.024686 6.408244 65.758250 3.779046 
12 18.294464 62.206446 42.424248 41.891131 19.534564 43.259410 33.453974 51.067982 52.887756 4.068764 141.525666 47.550293  .  53.272744 17.220921 46.455338 48.276681 23.955742 52.065881 25.737929 51.196272 
13 62.493002 9.175738 49.367819 49.075712 64.003803 10.120448 42.551193 18.053736 9.612592 57.204229 188.676909 5.740894 53.272744  .  65.783903 16.506706 52.532307 67.267277 5.429249 71.056710 2.154615 
14 5.799112 74.950033 39.864776 39.428499 5.500679 55.691998 34.176284 59.399957 63.318539 15.928626 125.162859 60.280537 17.220921 65.783903  .  55.536772 44.914702 8.507235 65.606737 8.813550 63.633915 
15 51.303406 24.050306 33.136757 32.881079 52.704545 12.601592 27.379622 5.043924 8.831199 50.522042 175.151873 14.667996 46.455338 16.506706 55.536772  .  36.056936 55.316556 20.511679 59.327923 14.976402 
16 39.116045 59.851047 5.929605 6.476208 39.661746 46.193822 16.136671 35.932551 44.297427 51.158050 145.925357 49.785594 48.276681 52.532307 44.914702 36.056936  .  39.214726 56.078969 42.875272 50.878944 
17 5.826704 76.418990 34.748710 34.380502 4.435269 57.372435 31.023561 58.656917 63.615634 23.565393 121.807817 62.024686 23.955742 67.267277 8.507235 55.316556 39.214726  .  67.767204 4.100730 65.116877 
18 62.731468 10.778130 52.517863 52.186460 64.267796 10.781272 44.965217 22.819610 14.758984 55.877693 189.507965 6.408244 52.065881 5.429249 65.606737 20.511679 56.078969 67.767204  .  71.422895 5.822192 
19 8.776887 80.220388 38.580127 38.228208 7.223040 61.111057 35.109843 62.714394 67.579100 24.721234 118.307723 65.758250 25.737929 71.056710 8.813550 59.327923 42.875272 4.100730 71.422895  .  68.903774 
20 60.338499 11.330141 47.585527 47.281994 61.849465 7.990180 40.587708 17.011522 9.005395 55.139028 186.546418 3.779046 51.196272 2.154615 63.633915 14.976402 50.878944 65.116877 5.822192 68.903774  .  
;

