0  .  70.033431 48.802708 9.634604 61.986869 47.571539 61.954524 18.321876 23.459851 44.860328 18.294464 37.304360 55.683169 127.002171 51.906220 37.866048 133.527743 127.844209 35.655075 127.080728 38.971470 
1 70.033431  .  22.309513 71.509358 13.196211 22.499914 27.591621 64.246197 49.487185 32.434331 61.762787 54.784542 30.227777 195.469295 20.712708 34.690392 201.906709 196.188955 38.207613 195.378434 31.062164 
2 48.802708 22.309513  .  51.618889 20.078488 6.849309 20.457686 46.215324 27.266632 12.299599 43.635846 34.092589 17.600137 173.258824 14.565228 12.390695 179.682353 173.963939 15.973591 173.148855 11.124674 
3 9.634604 71.509358 51.618889  .  62.034976 49.132684 67.025122 11.168466 29.336819 49.836290 12.347111 45.598802 61.010888 129.052674 52.027670 42.063137 135.607868 129.983862 40.559726 129.260423 40.921700 
4 61.986869 13.196211 20.078488 62.034976  .  16.200741 34.380299 53.680966 44.175160 32.321808 51.318695 54.058631 34.640863 188.760527 10.089597 31.212779 195.259818 189.557209 34.958118 188.774434 24.268234 
5 47.571539 22.499914 6.849309 49.132684 16.200741  .  27.082192 42.514313 28.150155 18.088562 39.968036 38.463976 24.449211 173.570498 8.350066 15.168699 180.040304 174.327475 18.891908 173.530159 8.645244 
6 61.954524 27.591621 20.457686 67.025122 34.380299 27.082192  .  63.807007 38.497612 17.200988 61.262770 33.781431 6.455568 179.813132 33.415205 25.163411 186.056833 180.368091 26.493117 179.510121 30.325405 
7 18.321876 64.246197 46.215324 11.168466 53.680966 42.514313 63.807007  .  29.289543 47.055380 2.580553 48.057324 58.285063 139.665504 43.962412 38.727414 146.223110 140.626569 38.200155 139.917695 35.106389 
8 23.459851 49.487185 27.266632 29.336819 44.175160 28.150155 38.497612 29.289543  .  21.458893 27.139999 19.586793 32.227062 145.998856 34.789600 15.200106 152.428118 146.709950 12.415478 145.897249 19.948703 
9 44.860328 32.434331 12.299599 49.836290 32.321808 18.088562 17.200988 47.055380 21.458893  .  44.550348 22.406251 11.262710 165.363600 26.390382 8.425949 171.705717 165.993860 9.292374 165.155991 16.436514 
10 18.294464 61.762787 43.635846 12.347111 51.318695 39.968036 61.262770 2.580553 27.139999 44.550348  .  46.132787 55.769194 141.298473 41.546489 36.205177 147.855271 142.242935 35.744873 141.525666 32.528380 
11 37.304360 54.784542 34.092589 45.598802 54.058631 38.463976 33.781431 48.057324 19.586793 22.406251 46.132787  .  27.714009 146.195939 46.640414 23.494754 152.400714 146.723351 19.989730 145.859178 32.889429 
12 55.683169 30.227777 17.600137 61.010888 34.640863 24.449211 6.455568 58.285063 32.227062 11.262710 55.769194 27.714009  .  173.526802 31.780328 19.568252 179.787049 174.093565 20.462100 173.238587 26.020046 
13 127.002171 195.469295 173.258824 129.052674 188.760527 173.570498 179.813132 139.665504 145.998856 165.363600 141.298473 146.195939 173.526802  .  178.734126 161.017481 6.557618 1.506757 157.738043 1.766418 164.956585 
14 51.906220 20.712708 14.565228 52.027670 10.089597 8.350066 33.415205 43.962412 34.789600 26.390382 41.546489 46.640414 31.780328 178.734126  .  23.186562 185.238665 179.538866 26.834000 178.759338 14.891442 
15 37.866048 34.690392 12.390695 42.063137 31.212779 15.168699 25.163411 38.727414 15.200106 8.425949 36.205177 23.494754 19.568252 161.017481 23.186562  .  167.426133 161.707681 3.745999 160.887949 9.832876 
16 133.527743 201.906709 179.682353 135.607868 195.259818 180.040304 186.056833 146.223110 152.428118 171.705717 147.855271 152.400714 179.787049 6.557618 185.238665 167.426133  .  5.718516 164.130947 6.550849 171.431053 
17 127.844209 196.188955 173.963939 129.983862 189.557209 174.327475 180.368091 140.626569 146.709950 165.993860 142.242935 146.723351 174.093565 1.506757 179.538866 161.707681 5.718516  .  158.413132 0.924092 165.719457 
18 35.655075 38.207613 15.973591 40.559726 34.958118 18.891908 26.493117 38.200155 12.415478 9.292374 35.744873 19.989730 20.462100 157.738043 26.834000 3.745999 164.130947 158.413132  .  157.588699 12.947740 
19 127.080728 195.378434 173.148855 129.260423 188.774434 173.530159 179.510121 139.917695 145.897249 165.155991 141.525666 145.859178 173.238587 1.766418 178.759338 160.887949 6.550849 0.924092 157.588699  .  164.924391 
20 38.971470 31.062164 11.124674 40.921700 24.268234 8.645244 30.325405 35.106389 19.948703 16.436514 32.528380 32.889429 26.020046 164.956585 14.891442 9.832876 171.431053 165.719457 12.947740 164.924391  .  
;

